transcript_id	gene_id	transcript_name	gene_name	gene_biotype
FBtr0077770	FBgn0031428	CG9886-RA	CG9886	protein_coding
FBtr0335462	FBgn0031428	CG9886-RB	CG9886	protein_coding
FBtr0335463	FBgn0264988	CG44139-RA	CG44139	protein_coding
FBtr0343862	FBgn0266217	FBtr0343862	CR44912	ncRNA
FBtr0077771	FBgn0000490	dpp-RA	dpp	protein_coding
FBtr0077772	FBgn0000490	dpp-RB	dpp	protein_coding
FBtr0077773	FBgn0000490	dpp-RC	dpp	protein_coding
FBtr0077775	FBgn0000490	dpp-RE	dpp	protein_coding
FBtr0089299	FBgn0012017	FBtr0089299	tRNA:Tyr-GTA-1-2	tRNA
FBtr0089298	FBgn0012016	FBtr0089298	tRNA:Tyr-GTA-1-3	tRNA
FBtr0345551	FBgn0266824	FBtr0345551	CR45286	ncRNA
FBtr0335169	FBgn0264978	Slh-RG	Slh	protein_coding
FBtr0077782	FBgn0264978	Slh-RC	Slh	protein_coding
FBtr0077779	FBgn0011818	oaf-RC	oaf	protein_coding
FBtr0077778	FBgn0011818	oaf-RB	oaf	protein_coding
FBtr0077777	FBgn0011818	oaf-RA	oaf	protein_coding
FBtr0077780	FBgn0011818	oaf-RD	oaf	protein_coding
FBtr0342650	FBgn0265818	FBtr0342650	CR44607	ncRNA
FBtr0077781	FBgn0031430	CG3528-RA	CG3528	protein_coding
FBtr0347298	FBgn0267738	FBtr0347298	CR46069	ncRNA
FBtr0335168	FBgn0264943	FBtr0335168	CR44112	ncRNA
FBtr0077750	FBgn0031431	CG3515-RA	CG3515	protein_coding
FBtr0335165	FBgn0264944	FBtr0335165	CR44113	ncRNA
FBtr0335167	FBgn0031432	Cyp309a1-RC	Cyp309a1	protein_coding
FBtr0335166	FBgn0031432	Cyp309a1-RB	Cyp309a1	protein_coding
FBtr0077748	FBgn0041337	Cyp309a2-RA	Cyp309a2	protein_coding
FBtr0077747	FBgn0026778	Rad1-RA	Rad1	protein_coding
FBtr0112512	FBgn0085343	Sws1-RA	Sws1	protein_coding
FBtr0077746	FBgn0031434	insv-RA	insv	protein_coding
FBtr0344854	FBgn0031434	insv-RB	insv	protein_coding
FBtr0077693	FBgn0031435	Elba2-RA	Elba2	protein_coding
FBtr0273393	FBgn0031436	ND-B17.2-RB	ND-B17.2	protein_coding
FBtr0335174	FBgn0031436	ND-B17.2-RC	ND-B17.2	protein_coding
FBtr0077745	FBgn0031436	ND-B17.2-RA	ND-B17.2	protein_coding
FBtr0077694	FBgn0031437	Arpc5-RA	Arpc5	protein_coding
FBtr0335170	FBgn0031437	Arpc5-RB	Arpc5	protein_coding
FBtr0335173	FBgn0026479	Drp1-RB	Drp1	protein_coding
FBtr0077744	FBgn0026479	Drp1-RA	Drp1	protein_coding
FBtr0335172	FBgn0250835	CG15394-RD	CG15394	protein_coding
FBtr0335171	FBgn0250835	CG15394-RC	CG15394	protein_coding
FBtr0343235	FBgn0266025	FBtr0343235	CR44790	ncRNA
FBtr0343234	FBgn0266024	FBtr0343234	CR44789	ncRNA
FBtr0114513	FBgn0031440	CG15395-RB	CG15395	protein_coding
FBtr0308746	FBgn0263322	CG43403-RA	CG43403	protein_coding
FBtr0346486	FBgn0267269	FBtr0346486	lncRNA:TS11	ncRNA
FBtr0452193	FBgn0284414	FBtr0452193	CR46328	ncRNA
FBtr0452192	FBgn0284413	FBtr0452192	lncRNA:TS4	ncRNA
FBtr0332511	FBgn0264434	FBtr0332511	CR43852	ncRNA
FBtr0077743	FBgn0031441	CG9962-RA	CG9962	protein_coding
FBtr0332512	FBgn0264433	CG43851-RA	CG43851	protein_coding
FBtr0302456	FBgn0053125	CG33125-RB	CG33125	protein_coding
FBtr0332514	FBgn0053125	CG33125-RC	CG33125	protein_coding
FBtr0077697	FBgn0031442	Prosbeta4R1-RA	Prosbeta4R1	protein_coding
FBtr0077698	FBgn0026395	Or23a-RA	Or23a	protein_coding
FBtr0077699	FBgn0031443	Prosbeta4R2-RA	Prosbeta4R2	protein_coding
FBtr0332513	FBgn0031443	Prosbeta4R2-RB	Prosbeta4R2	protein_coding
FBtr0077700	FBgn0031444	CG9879-RA	CG9879	protein_coding
FBtr0273435	FBgn0041248	Gr23a-RC	Gr23a	protein_coding
FBtr0077702	FBgn0041248	Gr23a-RB	Gr23a	protein_coding
FBtr0301682	FBgn0051690	CG31690-RE	CG31690	protein_coding
FBtr0300986	FBgn0031446	CG15398-RB	CG15398	protein_coding
FBtr0334161	FBgn0031449	CG31689-RH	CG31689	protein_coding
FBtr0334159	FBgn0031449	CG31689-RF	CG31689	protein_coding
FBtr0077706	FBgn0031449	CG31689-RD	CG31689	protein_coding
FBtr0077705	FBgn0031449	CG31689-RC	CG31689	protein_coding
FBtr0077707	FBgn0031449	CG31689-RA	CG31689	protein_coding
FBtr0077708	FBgn0031449	CG31689-RB	CG31689	protein_coding
FBtr0334158	FBgn0031449	CG31689-RE	CG31689	protein_coding
FBtr0334160	FBgn0031449	CG31689-RG	CG31689	protein_coding
FBtr0309709	FBgn0263564	FBtr0309709	mir-4914	pre_miRNA
FBtr0089751	FBgn0031450	Hrs-RC	Hrs	protein_coding
FBtr0089750	FBgn0031450	Hrs-RB	Hrs	protein_coding
FBtr0089749	FBgn0031450	Hrs-RA	Hrs	protein_coding
FBtr0330719	FBgn0031451	CG9961-RB	CG9961	protein_coding
FBtr0077740	FBgn0031451	CG9961-RA	CG9961	protein_coding
FBtr0077712	FBgn0031452	Cwc25-RA	Cwc25	protein_coding
FBtr0330717	FBgn0250906	Pgk-RC	Pgk	protein_coding
FBtr0334162	FBgn0250906	Pgk-RE	Pgk	protein_coding
FBtr0077739	FBgn0250906	Pgk-RA	Pgk	protein_coding
FBtr0330716	FBgn0250906	Pgk-RB	Pgk	protein_coding
FBtr0330718	FBgn0250906	Pgk-RD	Pgk	protein_coding
FBtr0335125	FBgn0031453	Bacc-RD	Bacc	protein_coding
FBtr0077713	FBgn0031453	Bacc-RB	Bacc	protein_coding
FBtr0307080	FBgn0031453	Bacc-RC	Bacc	protein_coding
FBtr0077714	FBgn0031453	Bacc-RA	Bacc	protein_coding
FBtr0343107	FBgn0265997	FBtr0343107	CR44772	ncRNA
FBtr0100383	FBgn0031454	CG9960-RA	CG9960	protein_coding
FBtr0077737	FBgn0031455	Snapin-RA	Snapin	protein_coding
FBtr0077715	FBgn0031456	Tnpo-SR-RA	Tnpo-SR	protein_coding
FBtr0335126	FBgn0031456	Tnpo-SR-RB	Tnpo-SR	protein_coding
FBtr0335129	FBgn0031457	CG3077-RB	CG3077	protein_coding
FBtr0077736	FBgn0031457	CG3077-RA	CG3077	protein_coding
FBtr0335127	FBgn0031458	aph-1-RB	aph-1	protein_coding
FBtr0077716	FBgn0031458	aph-1-RA	aph-1	protein_coding
FBtr0077735	FBgn0026324	Taf10b-RA	Taf10b	protein_coding
FBtr0077717	FBgn0028398	Taf10-RA	Taf10	protein_coding
FBtr0077731	FBgn0019830	colt-RA	colt	protein_coding
FBtr0077734	FBgn0019830	colt-RD	colt	protein_coding
FBtr0335128	FBgn0031459	CG2862-RC	CG2862	protein_coding
FBtr0077718	FBgn0031459	CG2862-RA	CG2862	protein_coding
FBtr0077719	FBgn0031459	CG2862-RB	CG2862	protein_coding
FBtr0077730	FBgn0031460	CG15399-RA	CG15399	protein_coding
FBtr0345331	FBgn0004242	Syt1-RI	Syt1	protein_coding
FBtr0077728	FBgn0004242	Syt1-RC	Syt1	protein_coding
FBtr0332218	FBgn0004242	Syt1-RE	Syt1	protein_coding
FBtr0343993	FBgn0004242	Syt1-RH	Syt1	protein_coding
FBtr0332219	FBgn0004242	Syt1-RF	Syt1	protein_coding
FBtr0077727	FBgn0004242	Syt1-RB	Syt1	protein_coding
FBtr0332220	FBgn0004242	Syt1-RG	Syt1	protein_coding
FBtr0077726	FBgn0004242	Syt1-RA	Syt1	protein_coding
FBtr0332217	FBgn0264369	FBtr0332217	CR43821	ncRNA
FBtr0077720	FBgn0031461	daw-RB	daw	protein_coding
FBtr0335151	FBgn0031461	daw-RC	daw	protein_coding
FBtr0077721	FBgn0031461	daw-RA	daw	protein_coding
FBtr0077722	FBgn0031462	CG2964-RA	CG2964	protein_coding
FBtr0113017	FBgn0031463	G6P-RB	G6P	protein_coding
FBtr0335133	FBgn0283531	Duox-RC	Duox	protein_coding
FBtr0300382	FBgn0283531	Duox-RB	Duox	protein_coding
FBtr0077723	FBgn0031465	CG3123-RA	CG3123	protein_coding
FBtr0077691	FBgn0031466	CG3119-RA	CG3119	protein_coding
FBtr0077692	FBgn0031466	CG3119-RB	CG3119	protein_coding
FBtr0077618	FBgn0031467	Cpr23B-RA	Cpr23B	protein_coding
FBtr0345736	FBgn0266881	FBtr0345736	CR45342	ncRNA
FBtr0077619	FBgn0031468	CG2975-RA	CG2975	protein_coding
FBtr0273251	FBgn0031469	CG18558-RB	CG18558	protein_coding
FBtr0077689	FBgn0031470	CG18557-RA	CG18557	protein_coding
FBtr0300356	FBgn0031471	CG3117-RB	CG3117	protein_coding
FBtr0335130	FBgn0031472	CG2983-RB	CG2983	protein_coding
FBtr0077686	FBgn0031473	CG3104-RA	CG3104	protein_coding
FBtr0335132	FBgn0031473	CG3104-RC	CG3104	protein_coding
FBtr0077687	FBgn0031473	CG3104-RB	CG3104	protein_coding
FBtr0273293	FBgn0015521	RpS21-RE	RpS21	protein_coding
FBtr0077622	FBgn0015521	RpS21-RD	RpS21	protein_coding
FBtr0077623	FBgn0015521	RpS21-RB	RpS21	protein_coding
FBtr0335131	FBgn0015521	RpS21-RF	RpS21	protein_coding
FBtr0077621	FBgn0015521	RpS21-RA	RpS21	protein_coding
FBtr0077626	FBgn0031474	CG2991-RB	CG2991	protein_coding
FBtr0077625	FBgn0031474	CG2991-RA	CG2991	protein_coding
FBtr0077627	FBgn0031474	CG2991-RC	CG2991	protein_coding
FBtr0077685	FBgn0051694	CG31694-RA	CG31694	protein_coding
FBtr0077628	FBgn0031476	CG8813-RA	CG8813	protein_coding
FBtr0077629	FBgn0031478	CG8814-RA	CG8814	protein_coding
FBtr0077684	FBgn0031479	Prx6005-RA	Prx6005	protein_coding
FBtr0332457	FBgn0051950	CG31950-RB	CG31950	protein_coding
FBtr0077630	FBgn0051950	CG31950-RA	CG31950	protein_coding
FBtr0077631	FBgn0028970	betaggt-II-RA	betaggt-II	protein_coding
FBtr0077682	FBgn0024947	NTPase-RC	NTPase	protein_coding
FBtr0332460	FBgn0024947	NTPase-RF	NTPase	protein_coding
FBtr0077680	FBgn0024947	NTPase-RD	NTPase	protein_coding
FBtr0332459	FBgn0024947	NTPase-RE	NTPase	protein_coding
FBtr0077683	FBgn0024947	NTPase-RA	NTPase	protein_coding
FBtr0077633	FBgn0041111	lilli-RB	lilli	protein_coding
FBtr0077632	FBgn0041111	lilli-RA	lilli	protein_coding
FBtr0452101	FBgn0041111	lilli-RI	lilli	protein_coding
FBtr0290040	FBgn0041111	lilli-RF	lilli	protein_coding
FBtr0332458	FBgn0041111	lilli-RH	lilli	protein_coding
FBtr0290039	FBgn0041111	lilli-RE	lilli	protein_coding
FBtr0077634	FBgn0041111	lilli-RC	lilli	protein_coding
FBtr0290041	FBgn0041111	lilli-RG	lilli	protein_coding
FBtr0290038	FBgn0041111	lilli-RD	lilli	protein_coding
FBtr0290238	FBgn0010263	Rbp9-RI	Rbp9	protein_coding
FBtr0290237	FBgn0010263	Rbp9-RH	Rbp9	protein_coding
FBtr0100468	FBgn0010263	Rbp9-RG	Rbp9	protein_coding
FBtr0330213	FBgn0010263	Rbp9-RJ	Rbp9	protein_coding
FBtr0077638	FBgn0010263	Rbp9-RE	Rbp9	protein_coding
FBtr0077637	FBgn0010263	Rbp9-RB	Rbp9	protein_coding
FBtr0077639	FBgn0010263	Rbp9-RC	Rbp9	protein_coding
FBtr0077640	FBgn0010263	Rbp9-RF	Rbp9	protein_coding
FBtr0343782	FBgn0010263	Rbp9-RK	Rbp9	protein_coding
FBtr0077679	FBgn0024920	Ts-RA	Ts	protein_coding
FBtr0343784	FBgn0024920	Ts-RB	Ts	protein_coding
FBtr0077678	FBgn0004584	Rrp1-RA	Rrp1	protein_coding
FBtr0290241	FBgn0004584	Rrp1-RB	Rrp1	protein_coding
FBtr0077641	FBgn0260639	gammaTub23C-RA	gammaTub23C	protein_coding
FBtr0077676	FBgn0031483	CG9641-RA	CG9641	protein_coding
FBtr0077677	FBgn0031483	CG9641-RB	CG9641	protein_coding
FBtr0343781	FBgn0031484	CG3165-RB	CG3165	protein_coding
FBtr0077642	FBgn0031484	CG3165-RA	CG3165	protein_coding
FBtr0343783	FBgn0031485	CG9643-RB	CG9643	protein_coding
FBtr0077675	FBgn0031485	CG9643-RA	CG9643	protein_coding
FBtr0331654	FBgn0250786	Chd1-RC	Chd1	protein_coding
FBtr0305980	FBgn0250786	Chd1-RB	Chd1	protein_coding
FBtr0077674	FBgn0250786	Chd1-RA	Chd1	protein_coding
FBtr0077643	FBgn0025109	Bem46-RA	Bem46	protein_coding
FBtr0077673	FBgn0002989	okr-RA	okr	protein_coding
FBtr0331653	FBgn0025681	CG3558-RD	CG3558	protein_coding
FBtr0077645	FBgn0025681	CG3558-RB	CG3558	protein_coding
FBtr0077644	FBgn0025681	CG3558-RA	CG3558	protein_coding
FBtr0273230	FBgn0025681	CG3558-RC	CG3558	protein_coding
FBtr0077646	FBgn0031488	CG17265-RA	CG17265	protein_coding
FBtr0077671	FBgn0031489	CG17224-RA	CG17224	protein_coding
FBtr0300815	FBgn0031489	CG17224-RC	CG17224	protein_coding
FBtr0331629	FBgn0031489	CG17224-RD	CG17224	protein_coding
FBtr0077672	FBgn0031489	CG17224-RB	CG17224	protein_coding
FBtr0077647	FBgn0031490	CG17264-RA	CG17264	protein_coding
FBtr0331628	FBgn0031490	CG17264-RB	CG17264	protein_coding
FBtr0077670	FBgn0031491	alpha4GT1-RA	alpha4GT1	protein_coding
FBtr0077648	FBgn0031492	CG3542-RA	CG3542	protein_coding
FBtr0335484	FBgn0031493	Sf3b2-RB	Sf3b2	protein_coding
FBtr0077669	FBgn0031493	Sf3b2-RA	Sf3b2	protein_coding
FBtr0077650	FBgn0031494	CG17219-RA	CG17219	protein_coding
FBtr0335483	FBgn0264996	FBtr0335483	CR44147	ncRNA
FBtr0077652	FBgn0031495	GABPI-RA	GABPI	protein_coding
FBtr0077651	FBgn0031495	GABPI-RB	GABPI	protein_coding
FBtr0344735	FBgn0031495	GABPI-RD	GABPI	protein_coding
FBtr0344734	FBgn0031495	GABPI-RC	GABPI	protein_coding
FBtr0335481	FBgn0031496	CG17258-RC	CG17258	protein_coding
FBtr0335482	FBgn0031496	CG17258-RD	CG17258	protein_coding
FBtr0300814	FBgn0031496	CG17258-RB	CG17258	protein_coding
FBtr0077667	FBgn0031497	SerRS-RA	SerRS	protein_coding
FBtr0335480	FBgn0031497	SerRS-RB	SerRS	protein_coding
FBtr0344088	FBgn0031498	CG17260-RC	CG17260	protein_coding
FBtr0077653	FBgn0031498	CG17260-RA	CG17260	protein_coding
FBtr0335478	FBgn0031498	CG17260-RB	CG17260	protein_coding
FBtr0077666	FBgn0243513	cnir-RA	cnir	protein_coding
FBtr0077654	FBgn0031500	CG17221-RB	CG17221	protein_coding
FBtr0335479	FBgn0031500	CG17221-RC	CG17221	protein_coding
FBtr0077655	FBgn0031500	CG17221-RA	CG17221	protein_coding
FBtr0335385	FBgn0031501	CG17261-RB	CG17261	protein_coding
FBtr0077656	FBgn0031501	CG17261-RA	CG17261	protein_coding
FBtr0077657	FBgn0042627	FASN2-RA	FASN2	protein_coding
FBtr0335386	FBgn0042627	FASN2-RB	FASN2	protein_coding
FBtr0452214	FBgn0263847	FBtr0452214	snRNA:LU	snRNA
FBtr0077658	FBgn0003934	FBtr0077658	snRNA:U5:23D	snRNA
FBtr0077659	FBgn0283427	FASN1-RA	FASN1	protein_coding
FBtr0335387	FBgn0283427	FASN1-RC	FASN1	protein_coding
FBtr0335389	FBgn0015600	toc-RJ	toc	protein_coding
FBtr0077665	FBgn0015600	toc-RB	toc	protein_coding
FBtr0329906	FBgn0015600	toc-RG	toc	protein_coding
FBtr0110903	FBgn0015600	toc-RE	toc	protein_coding
FBtr0329907	FBgn0015600	toc-RH	toc	protein_coding
FBtr0077662	FBgn0015600	toc-RA	toc	protein_coding
FBtr0112883	FBgn0015600	toc-RF	toc	protein_coding
FBtr0335388	FBgn0015600	toc-RI	toc	protein_coding
FBtr0077664	FBgn0015600	toc-RC	toc	protein_coding
FBtr0077663	FBgn0015600	toc-RD	toc	protein_coding
FBtr0077660	FBgn0005779	PpD6-RA	PpD6	protein_coding
FBtr0077661	FBgn0031504	CG15403-RA	CG15403	protein_coding
FBtr0329905	FBgn0031505	ND-B14.5B-RB	ND-B14.5B	protein_coding
FBtr0077617	FBgn0031505	ND-B14.5B-RA	ND-B14.5B	protein_coding
FBtr0332372	FBgn0011648	Mad-RB	Mad	protein_coding
FBtr0077616	FBgn0011648	Mad-RA	Mad	protein_coding
FBtr0077574	FBgn0260817	gkt-RA	gkt	protein_coding
FBtr0077575	FBgn0051953	FBtr0077575	CR31953	pseudogene
FBtr0077576	FBgn0014906	Hydr2-RA	Hydr2	protein_coding
FBtr0332371	FBgn0014906	Hydr2-RC	Hydr2	protein_coding
FBtr0308315	FBgn0014906	Hydr2-RB	Hydr2	protein_coding
FBtr0077577	FBgn0011985	FBtr0077577	tRNA:Ser-AGA-2-3	tRNA
FBtr0334134	FBgn0264744	CG44002-RA	CG44002	protein_coding
FBtr0339505	FBgn0264745	FBtr0339505	CR44003	pseudogene
FBtr0077613	FBgn0011984	FBtr0077613	tRNA:Ser-AGA-2-4	tRNA
FBtr0344143	FBgn0051698	CG31698-RB	CG31698	protein_coding
FBtr0077612	FBgn0051698	CG31698-RA	CG31698	protein_coding
FBtr0077578	FBgn0031512	CG15404-RA	CG15404	protein_coding
FBtr0344142	FBgn0031512	CG15404-RB	CG15404	protein_coding
FBtr0112637	FBgn0085422	CG34393-RA	CG34393	protein_coding
FBtr0340590	FBgn0085422	CG34393-RB	CG34393	protein_coding
FBtr0345729	FBgn0266875	FBtr0345729	CR45336	ncRNA
FBtr0345731	FBgn0266876	FBtr0345731	CR45337	ncRNA
FBtr0345730	FBgn0266877	FBtr0345730	CR45338	ncRNA
FBtr0346487	FBgn0267270	FBtr0346487	CR45706	ncRNA
FBtr0340586	FBgn0265677	FBtr0340586	CR44484	ncRNA
FBtr0301033	FBgn0031513	CG3347-RB	CG3347	protein_coding
FBtr0340587	FBgn0031513	CG3347-RC	CG3347	protein_coding
FBtr0077609	FBgn0031514	CG3332-RA	CG3332	protein_coding
FBtr0340589	FBgn0031514	CG3332-RC	CG3332	protein_coding
FBtr0077608	FBgn0031514	CG3332-RB	CG3332	protein_coding
FBtr0344796	FBgn0031514	CG3332-RD	CG3332	protein_coding
FBtr0340588	FBgn0265678	FBtr0340588	CR44485	ncRNA
FBtr0077605	FBgn0031515	CG9664-RB	CG9664	protein_coding
FBtr0305575	FBgn0031515	CG9664-RD	CG9664	protein_coding
FBtr0077606	FBgn0031515	CG9664-RC	CG9664	protein_coding
FBtr0077607	FBgn0031515	CG9664-RA	CG9664	protein_coding
FBtr0077604	FBgn0031516	CG9663-RA	CG9663	protein_coding
FBtr0114460	FBgn0031518	CG3277-RC	CG3277	protein_coding
FBtr0077580	FBgn0031517	CG15406-RA	CG15406	protein_coding
FBtr0331372	FBgn0031519	Fign-RB	Fign	protein_coding
FBtr0077603	FBgn0031519	Fign-RA	Fign	protein_coding
FBtr0077583	FBgn0031520	CG8837-RA	CG8837	protein_coding
FBtr0339546	FBgn0031520	CG8837-RB	CG8837	protein_coding
FBtr0077584	FBgn0053281	CG33281-RA	CG33281	protein_coding
FBtr0113458	FBgn0053282	CG33282-RB	CG33282	protein_coding
FBtr0077586	FBgn0031522	CG3285-RA	CG3285	protein_coding
FBtr0339547	FBgn0031522	CG3285-RB	CG3285	protein_coding
FBtr0077587	FBgn0031523	CG15408-RA	CG15408	protein_coding
FBtr0339548	FBgn0020445	E23-RD	E23	protein_coding
FBtr0089979	FBgn0020445	E23-RC	E23	protein_coding
FBtr0339549	FBgn0020445	E23-RE	E23	protein_coding
FBtr0077588	FBgn0031526	CG8838-RA	CG8838	protein_coding
FBtr0112638	FBgn0085423	CG34394-RD	CG34394	protein_coding
FBtr0332409	FBgn0085423	CG34394-RH	CG34394	protein_coding
FBtr0112639	FBgn0085423	CG34394-RA	CG34394	protein_coding
FBtr0306335	FBgn0085423	CG34394-RG	CG34394	protein_coding
FBtr0112641	FBgn0085423	CG34394-RC	CG34394	protein_coding
FBtr0306333	FBgn0085423	CG34394-RE	CG34394	protein_coding
FBtr0332408	FBgn0031528	CG15412-RC	CG15412	protein_coding
FBtr0113018	FBgn0031528	CG15412-RB	CG15412	protein_coding
FBtr0332407	FBgn0031529	CG9662-RB	CG9662	protein_coding
FBtr0077594	FBgn0031529	CG9662-RA	CG9662	protein_coding
FBtr0077589	FBgn0016698	Ptpa-RA	Ptpa	protein_coding
FBtr0345567	FBgn0266839	FBtr0345567	CR45301	ncRNA
FBtr0300295	FBgn0259949	Sfp23F-RA	Sfp23F	protein_coding
FBtr0343241	FBgn0259950	CG42460-RB	CG42460	protein_coding
FBtr0300294	FBgn0259950	CG42460-RA	CG42460	protein_coding
FBtr0343236	FBgn0266026	FBtr0343236	CR44791	ncRNA
FBtr0343240	FBgn0266027	FBtr0343240	lncRNA:TS15	ncRNA
FBtr0112366	FBgn0085204	CG34175-RA	CG34175	protein_coding
FBtr0303992	FBgn0031530	pgant2-RB	pgant2	protein_coding
FBtr0077592	FBgn0031530	pgant2-RA	pgant2	protein_coding
FBtr0077590	FBgn0031531	CG8840-RA	CG8840	protein_coding
FBtr0077591	FBgn0051952	CG31952-RA	CG31952	protein_coding
FBtr0343237	FBgn0051952	CG31952-RB	CG31952	protein_coding
FBtr0077516	FBgn0031533	CG2772-RA	CG2772	protein_coding
FBtr0077517	FBgn0031534	Snx1-RA	Snx1	protein_coding
FBtr0343238	FBgn0031534	Snx1-RB	Snx1	protein_coding
FBtr0113019	FBgn0031535	CG12795-RB	CG12795	protein_coding
FBtr0077573	FBgn0031536	Cog3-RA	Cog3	protein_coding
FBtr0077519	FBgn0266670	Sec5-RA	Sec5	protein_coding
FBtr0077572	FBgn0031538	CG3246-RA	CG3246	protein_coding
FBtr0077570	FBgn0005616	msl-2-RB	msl-2	protein_coding
FBtr0077571	FBgn0005616	msl-2-RA	msl-2	protein_coding
FBtr0309606	FBgn0263526	FBtr0309606	mir-4971	pre_miRNA
FBtr0077520	FBgn0021967	ND-PDSW-RA	ND-PDSW	protein_coding
FBtr0077521	FBgn0021967	ND-PDSW-RB	ND-PDSW	protein_coding
FBtr0343239	FBgn0031540	Pif1-RB	Pif1	protein_coding
FBtr0077569	FBgn0031540	Pif1-RA	Pif1	protein_coding
FBtr0077522	FBgn0051776	CG31776-RA	CG31776	protein_coding
FBtr0333248	FBgn0051956	pgant4-RC	pgant4	protein_coding
FBtr0114524	FBgn0051956	pgant4-RB	pgant4	protein_coding
FBtr0345781	FBgn0266912	FBtr0345781	CR45372	ncRNA
FBtr0345782	FBgn0264549	FBtr0345782	CR43928	ncRNA
FBtr0333249	FBgn0264549	FBtr0333249	CR43928	ncRNA
FBtr0077524	FBgn0261560	Thor-RA	Thor	protein_coding
FBtr0345289	FBgn0261560	Thor-RB	Thor	protein_coding
FBtr0077568	FBgn0031542	CG15414-RA	CG15414	protein_coding
FBtr0333259	FBgn0014396	tim-RS	tim	protein_coding
FBtr0077567	FBgn0014396	tim-RB	tim	protein_coding
FBtr0445397	FBgn0014396	tim-RT	tim	protein_coding
FBtr0333252	FBgn0014396	tim-RL	tim	protein_coding
FBtr0333256	FBgn0014396	tim-RP	tim	protein_coding
FBtr0333258	FBgn0014396	tim-RR	tim	protein_coding
FBtr0333253	FBgn0014396	tim-RM	tim	protein_coding
FBtr0333255	FBgn0014396	tim-RO	tim	protein_coding
FBtr0333254	FBgn0014396	tim-RN	tim	protein_coding
FBtr0345565	FBgn0266837	FBtr0345565	CR45299	ncRNA
FBtr0077563	FBgn0051954	CG31954-RA	CG31954	protein_coding
FBtr0345566	FBgn0266838	FBtr0345566	CR45300	ncRNA
FBtr0345640	FBgn0284253	LeuRS-RB	LeuRS	protein_coding
FBtr0077562	FBgn0284253	LeuRS-RA	LeuRS	protein_coding
FBtr0077525	FBgn0031544	CG17593-RA	CG17593	protein_coding
FBtr0333250	FBgn0031544	CG17593-RB	CG17593	protein_coding
FBtr0077561	FBgn0031545	CG3213-RA	CG3213	protein_coding
FBtr0333251	FBgn0031546	CG8851-RC	CG8851	protein_coding
FBtr0077526	FBgn0031546	CG8851-RA	CG8851	protein_coding
FBtr0077560	FBgn0031547	Sr-CIV-RA	Sr-CIV	protein_coding
FBtr0089937	FBgn0031548	CG8852-RA	CG8852	protein_coding
FBtr0301590	FBgn0031549	Spindly-RB	Spindly	protein_coding
FBtr0077529	FBgn0031550	IFT57-RA	IFT57	protein_coding
FBtr0339568	FBgn0265367	FBtr0339568	CR44308	ncRNA
FBtr0077530	FBgn0024244	drm-RB	drm	protein_coding
FBtr0344768	FBgn0024244	drm-RC	drm	protein_coding
FBtr0077531	FBgn0024244	drm-RA	drm	protein_coding
FBtr0339569	FBgn0265368	FBtr0339569	CR44309	ncRNA
FBtr0342953	FBgn0265960	FBtr0342953	CR44747	ncRNA
FBtr0332221	FBgn0264370	FBtr0332221	CR43822	ncRNA
FBtr0332222	FBgn0264363	CG43815-RA	CG43815	protein_coding
FBtr0077558	FBgn0004892	sob-RA	sob	protein_coding
FBtr0452189	FBgn0284410	FBtr0452189	lncRNA:TS2	ncRNA
FBtr0332223	FBgn0264371	FBtr0332223	CR43823	ncRNA
FBtr0077557	FBgn0002985	odd-RA	odd	protein_coding
FBtr0339570	FBgn0265369	FBtr0339570	CR44310	ncRNA
FBtr0339571	FBgn0015663	Dot-RB	Dot	protein_coding
FBtr0077532	FBgn0015663	Dot-RA	Dot	protein_coding
FBtr0077556	FBgn0031554	CG15418-RA	CG15418	protein_coding
FBtr0446100	FBgn0031554	CG15418-RB	CG15418	protein_coding
FBtr0446099	FBgn0000721	for-RL	for	protein_coding
FBtr0089306	FBgn0000721	for-RE	for	protein_coding
FBtr0089312	FBgn0000721	for-RI	for	protein_coding
FBtr0089304	FBgn0000721	for-RA	for	protein_coding
FBtr0089310	FBgn0000721	for-RH	for	protein_coding
FBtr0089309	FBgn0000721	for-RG	for	protein_coding
FBtr0100363	FBgn0000721	for-RJ	for	protein_coding
FBtr0089308	FBgn0000721	for-RD	for	protein_coding
FBtr0089307	FBgn0000721	for-RC	for	protein_coding
FBtr0301399	FBgn0000721	for-RK	for	protein_coding
FBtr0309598	FBgn0263523	FBtr0309598	mir-4972	pre_miRNA
FBtr0302391	FBgn0085369	Drgx-RE	Drgx	protein_coding
FBtr0339572	FBgn0085369	Drgx-RF	Drgx	protein_coding
FBtr0300296	FBgn0259951	Sfp24Ba-RA	Sfp24Ba	protein_coding
FBtr0302203	FBgn0259953	Sfp24Bd-RB	Sfp24Bd	protein_coding
FBtr0300297	FBgn0259952	Sfp24Bb-RA	Sfp24Bb	protein_coding
FBtr0301934	FBgn0261054	Sfp24Bc-RA	Sfp24Bc	protein_coding
FBtr0339575	FBgn0031558	CG16704-RB	CG16704	protein_coding
FBtr0077550	FBgn0031558	CG16704-RA	CG16704	protein_coding
FBtr0077549	FBgn0031559	CG3513-RA	CG3513	protein_coding
FBtr0305673	FBgn0051779	Acp24A4-RC	Acp24A4	protein_coding
FBtr0110767	FBgn0051779	Acp24A4-RB	Acp24A4	protein_coding
